"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000131, 1, 0.000131, activation=''relu'', batch_size='10', epochs='10', kernel_initializer=''uniform'', neurons='1', optimizer=''Adam''
0.009600, 0.642276, 3.293580, 1, 3.283980, activation=''relu'', batch_size='10', epochs='10', kernel_initializer=''uniform'', neurons='1', optimizer=''Adam''
0.038100, 0.630081, 14.272154, 2, 14.234054, activation=''hard_sigmoid'', batch_size='26', epochs='54', kernel_initializer=''lecun_uniform'', neurons='1', optimizer=''Adagrad''
